rest_dma_code,fiscal_year,fiscal_week_number,OnAir_TY,Equal_TRPS_CM_TY
509,2016,10,1,278.2
509,2016,11,1,252.9
509,2016,12,1,233.5
509,2016,13,1,191.5
509,2016,14,1,167.1
509,2016,15,1,130.1
509,2016,16,1,105.5
509,2016,17,1,76.7
509,2016,18,1,124.1
509,2016,19,1,188.3
509,2016,20,1,172.1
509,2016,21,1,168.8
509,2016,22,1,153.7
509,2016,23,1,195.2
509,2016,24,1,230.8
509,2016,25,1,225.3
509,2016,26,1,230.8
509,2016,27,1,249
509,2016,28,1,281.7
509,2016,29,1,256.2
509,2016,30,1,231.4
509,2016,31,1,211.8
509,2016,32,1,229.4
509,2016,33,1,195.3
509,2016,34,1,169.5
509,2016,35,1,168.1
509,2016,36,1,221.9
509,2016,37,1,195.9
509,2016,38,1,178.3
509,2016,39,1,176.3
509,2016,40,1,227.4
509,2016,41,1,198.8
509,2016,42,1,180.4
509,2016,43,1,143.6
509,2016,44,1,174.4
509,2016,45,1,215
509,2016,46,1,207.6
509,2016,47,1,211.6
509,2016,48,1,214.7
509,2016,49,1,276.1
509,2016,50,1,265.8
509,2016,51,1,268.6
509,2016,52,1,196.6
509,2017,1,1,153.6
509,2017,2,1,212.8
509,2017,3,1,183.1
509,2017,4,1,194.1
509,2017,5,1,177.7
509,2017,6,1,173.1
509,2017,7,1,165.4
509,2017,8,1,158.7
509,2017,9,1,174.3
509,2017,10,1,225.1
509,2017,11,1,222.1
509,2017,12,1,216.9
509,2017,13,1,187.4
509,2017,14,1,162.1
509,2017,15,1,115.9
509,2017,16,1,86.3
509,2017,17,0,46.4
509,2017,18,1,86.4
509,2017,19,1,183.7
509,2017,20,1,178.1
509,2017,21,1,182
509,2017,22,1,167.9
509,2017,23,1,200.6
509,2017,24,1,193.6
509,2017,25,1,150.9
509,2017,26,1,71.3
509,2017,27,1,99.3
509,2017,28,1,166.6
509,2017,29,1,162.3
509,2017,30,1,167.3
509,2017,31,1,158.8
509,2017,32,1,192.7
509,2017,33,1,188.7
509,2017,34,1,206.3
509,2017,35,1,189.2
509,2017,36,1,202.3
509,2017,37,1,160.8
509,2017,38,1,132.7
509,2017,39,1,128.3
509,2017,40,1,180.1
509,2017,41,1,163.3
509,2017,42,1,154.6
509,2017,43,1,136.4
509,2017,44,1,163
509,2017,45,1,191.9
509,2017,46,1,177.9
509,2017,47,1,144.2
509,2017,48,1,144.8
509,2017,49,1,194.8
509,2017,50,1,196.8
509,2017,51,1,195.3
509,2017,52,0,137.9
509,2018,1,1,94.4
509,2018,2,1,161.6
509,2018,3,1,148.1
509,2018,4,1,153.6
509,2018,5,1,153.4
509,2018,6,1,175
509,2018,7,1,187.4
509,2018,8,1,215.1
509,2018,9,1,186.8
509,2018,10,1,195.6
509,2018,11,1,224.2
509,2018,12,1,224.4
509,2018,13,1,221.1
509,2018,14,1,208.7
509,2018,15,1,213.3
509,2018,16,1,198.2
509,2018,17,1,183.8
509,2018,18,1,217.6
509,2018,19,1,305.6
509,2018,20,1,283.9
509,2018,21,1,257.8
509,2018,22,1,178.8
509,2018,23,1,162.3
509,2018,24,1,216.7
509,2018,25,1,195.7
509,2018,26,1,188.3
509,2018,27,1,149.3
509,2018,28,1,148.5
509,2018,29,1,215.7
509,2018,30,1,207.1
509,2018,31,1,200.7
509,2018,32,1,206.4
509,2018,33,1,236.4
509,2018,34,1,223.3
509,2018,35,1,202.7
509,2018,36,1,154.8
509,2018,37,1,152.4
509,2018,38,1,221.2
509,2018,39,1,254.9
509,2018,40,1,308.2
509,2018,41,1,250
509,2018,42,1,175.9
509,2018,43,1,172.6
509,2018,44,1,252.8
509,2018,45,1,251.4
509,2018,46,1,235.7
509,2018,47,1,166.1
509,2018,48,1,147.2
509,2018,49,1,186.4
509,2018,50,1,173.5
509,2018,51,1,169.5
509,2018,52,0,132.5
510,2015,1,1,95.8
510,2015,2,1,176.7
510,2015,3,1,154.8
510,2015,4,1,164.2
510,2015,5,0,117.9
510,2015,6,1,97.4
510,2015,7,1,178
510,2015,8,1,156.4
510,2015,9,1,165.3
510,2015,10,1,190.7
510,2015,11,1,237.4
510,2015,12,1,213.9
510,2015,13,1,200.5
510,2015,14,1,160.8
510,2015,15,1,174.7
510,2015,16,1,170.5
510,2015,17,1,176.4
510,2015,18,1,205.9
510,2015,19,1,242.1
510,2015,20,1,213.2
510,2015,21,1,196.2
510,2015,22,0,113.1
510,2015,23,1,85.2
510,2015,24,1,147.7
510,2015,25,1,154.5
510,2015,26,1,176.4
510,2015,27,1,204.6
510,2015,28,1,239.6
510,2015,29,1,212.6
510,2015,30,1,195.6
510,2015,31,1,185.1
510,2015,32,1,236.7
510,2015,33,1,205.9
510,2015,34,1,195.6
510,2015,35,0,113.1
510,2015,36,1,84.2
510,2015,37,1,145.4
510,2015,38,1,153.3
510,2015,39,1,175
510,2015,40,1,220.9
510,2015,41,1,290.4
510,2015,42,1,271.8
510,2015,43,1,263.3
510,2015,44,1,191.4
510,2015,45,1,202.9
510,2015,46,1,288.5
510,2015,47,1,267.7
510,2015,48,1,236.5
510,2015,49,1,176
510,2015,50,1,249.3
510,2015,51,1,219.8
510,2015,52,1,228.5
510,2016,1,1,101.2
510,2016,2,1,157.7
510,2016,3,1,126.9
510,2016,4,1,133.7
510,2016,5,1,165.3
510,2016,6,1,226.7
510,2016,7,1,205.7
510,2016,8,1,200.5
510,2016,9,1,229.1
510,2016,10,1,283.9
510,2016,11,1,253.5
510,2016,12,1,231.9
510,2016,13,1,199.8
510,2016,14,1,223.1
510,2016,15,1,181.8
510,2016,16,1,159.2
510,2016,17,1,99
510,2016,18,1,129.4
510,2016,19,1,220
510,2016,20,1,216.2
510,2016,21,1,217
510,2016,22,1,181.3
510,2016,23,1,168.8
510,2016,24,1,169.3
510,2016,25,1,169.6
510,2016,26,1,187.4
510,2016,27,1,246.4
510,2016,28,1,284.4
510,2016,29,1,256.3
510,2016,30,1,259.4
510,2016,31,1,264.6
510,2016,32,1,247.9
510,2016,33,1,203.5
510,2016,34,1,163
510,2016,35,1,153.5
510,2016,36,1,216.6
510,2016,37,1,180
510,2016,38,1,163.4
510,2016,39,1,158.5
510,2016,40,1,228.9
510,2016,41,1,192
510,2016,42,1,176.6
510,2016,43,1,127.3
510,2016,44,1,173.7
510,2016,45,1,218.4
510,2016,46,1,204.9
510,2016,47,1,205.7
510,2016,48,1,180.9
510,2016,49,1,230.3
510,2016,50,1,209.7
510,2016,51,1,209.2
510,2016,52,1,195.6
510,2017,1,1,202.5
510,2017,2,1,218.7
510,2017,3,1,183.4
510,2017,4,1,169.8
510,2017,5,1,155.3
510,2017,6,1,187
510,2017,7,1,180.1
510,2017,8,1,177.9
510,2017,9,1,210
510,2017,10,1,311.2
510,2017,11,1,307.2
510,2017,12,1,299.1
510,2017,13,1,271.5
510,2017,14,1,279.9
510,2017,15,1,206.2
510,2017,16,1,163.6
510,2017,17,1,87.9
510,2017,18,1,136
510,2017,19,1,265.4
510,2017,20,1,240.5
510,2017,21,1,234
510,2017,22,1,145.5
510,2017,23,1,137.9
510,2017,24,1,196
510,2017,25,1,167.8
510,2017,26,1,181.8
510,2017,27,1,231
510,2017,28,1,325
510,2017,29,1,295.3
510,2017,30,1,282.6
510,2017,31,1,242.9
510,2017,32,1,263.5
510,2017,33,1,244.7
510,2017,34,1,267.4
510,2017,35,1,268.1
510,2017,36,1,359.9
510,2017,37,1,295.6
510,2017,38,1,253.3
510,2017,39,1,228.4
510,2017,40,1,295.9
510,2017,41,1,257.7
510,2017,42,1,236.5
510,2017,43,1,233.3
510,2017,44,1,300.1
510,2017,45,1,277.7
510,2017,46,1,244.7
510,2017,47,1,159.6
510,2017,48,1,138.3
510,2017,49,1,177.9
510,2017,50,1,157.9
510,2017,51,1,156.9
510,2017,52,0,108.7
510,2018,1,0,37.1
510,2018,2,1,65.9
510,2018,3,1,135.2
510,2018,4,1,132.1
510,2018,5,1,136.7
510,2018,6,1,136
510,2018,7,1,193.9
510,2018,8,1,262.8
510,2018,9,1,265.1
510,2018,10,1,281.5
510,2018,11,1,318.4
510,2018,12,1,312
510,2018,13,1,304.5
510,2018,14,1,275
510,2018,15,1,255.3
510,2018,16,1,226.3
510,2018,17,1,199.9
510,2018,18,1,198.1
510,2018,19,1,243.5
510,2018,20,1,230.2
510,2018,21,1,220.6
510,2018,22,1,159.3
510,2018,23,1,150.7
510,2018,24,1,228.7
510,2018,25,1,216.3
510,2018,26,1,219.1
510,2018,27,0,147.6
510,2018,28,1,116.9
510,2018,29,1,213.4
510,2018,30,1,191.5
510,2018,31,1,189.2
510,2018,32,1,195
510,2018,33,1,235.2
510,2018,34,1,228.8
510,2018,35,1,226.8
510,2018,36,0,149.2
510,2018,37,1,117.2
510,2018,38,1,214.6
510,2018,39,1,219.3
510,2018,40,1,238.8
510,2018,41,1,205.7
510,2018,42,0,144.6
510,2018,43,1,124.6
510,2018,44,1,243.6
510,2018,45,1,244
510,2018,46,1,251
510,2018,47,0,154.2
510,2018,48,1,101.6
510,2018,49,1,145
510,2018,50,1,114.1
510,2018,51,1,135.3
510,2018,52,1,155.3
511,2015,1,0,0
511,2015,2,0,0
511,2015,3,0,0
511,2015,4,0,0
511,2015,5,0,0
511,2015,6,0,0
511,2015,7,0,0
511,2015,8,0,0
511,2015,9,0,0
511,2015,10,1,48.3
511,2015,11,1,131
511,2015,12,1,127.6
511,2015,13,1,131.2
511,2015,14,0,76.1
511,2015,15,0,27.7
511,2015,16,0,10.4
511,2015,17,0,0
511,2015,18,1,48.3
511,2015,19,1,131
511,2015,20,1,127.6
511,2015,21,1,131.2
511,2015,22,0,76.1
511,2015,23,0,27.7
511,2015,24,0,10.4
511,2015,25,0,0
511,2015,26,0,0
511,2015,27,1,48.3
511,2015,28,1,131
511,2015,29,1,127.6
511,2015,30,1,131.2
511,2015,31,1,124.4
511,2015,32,1,158.7
511,2015,33,1,138
511,2015,34,1,131.2
511,2015,35,0,76.1
511,2015,36,0,27.7
511,2015,37,0,10.4
511,2015,38,0,0
511,2015,39,0,0
511,2015,40,1,48.3
511,2015,41,1,131
511,2015,42,1,127.6
511,2015,43,1,131.4
511,2015,44,1,94.4
511,2015,45,1,112.8
511,2015,46,1,153.7
511,2015,47,1,140
511,2015,48,0,113.9
511,2015,49,0,35.5
511,2015,50,0,17.9
511,2015,51,0,0
511,2015,52,0,0
511,2016,1,0,0
511,2016,2,0,0
511,2016,3,0,0
511,2016,4,0,0
511,2016,5,0,0
511,2016,6,0,0
511,2016,7,0,0
511,2016,8,0,0
511,2016,9,1,47.5
511,2016,10,1,126.8
511,2016,11,1,116.8
511,2016,12,1,112.2
511,2016,13,1,101.5
511,2016,14,1,139.4
511,2016,15,1,117
511,2016,16,1,106.8
511,2016,17,1,66.5
511,2016,18,1,87
511,2016,19,1,136.9
511,2016,20,1,112.5
511,2016,21,1,102.1
511,2016,22,0,52.4
511,2016,23,0,19.1
511,2016,24,0,6.3
511,2016,25,0,0
511,2016,26,0,0
511,2016,27,1,46.5
511,2016,28,1,124
511,2016,29,1,114.1
511,2016,30,1,109.6
511,2016,31,1,102.9
511,2016,32,1,145
511,2016,33,1,120.7
511,2016,34,1,109.6
511,2016,35,1,103.2
511,2016,36,1,145.5
511,2016,37,1,120.8
511,2016,38,1,109.9
511,2016,39,1,106.9
511,2016,40,1,154.7
511,2016,41,1,130.1
511,2016,42,1,119.8
511,2016,43,0,64.9
511,2016,44,1,74.2
511,2016,45,1,136.1
511,2016,46,1,118.5
511,2016,47,1,113.4
511,2016,48,0,58.9
511,2016,49,0,21.9
511,2016,50,0,7
511,2016,51,0,0
511,2016,52,0,0
511,2017,1,0,0
511,2017,2,0,0
511,2017,3,0,0
511,2017,4,0,0
511,2017,5,1,27.5
511,2017,6,1,79.3
511,2017,7,1,87.1
511,2017,8,1,93.7
511,2017,9,1,104
511,2017,10,1,144.3
511,2017,11,1,138.6
511,2017,12,1,130.9
511,2017,13,1,123
511,2017,14,1,140.6
511,2017,15,1,105.1
511,2017,16,1,86.3
511,2017,17,0,46.4
511,2017,18,1,64.9
511,2017,19,1,119.2
511,2017,20,1,102.9
511,2017,21,1,96.1
511,2017,22,0,49.2
511,2017,23,0,18.2
511,2017,24,0,5.8
511,2017,25,0,0
511,2017,26,0,0
511,2017,27,1,41.8
511,2017,28,1,110.3
511,2017,29,1,101.7
511,2017,30,1,102.3
511,2017,31,1,93.8
511,2017,32,1,127.7
511,2017,33,1,123.7
511,2017,34,1,141.3
511,2017,35,1,135
511,2017,36,1,169.6
511,2017,37,1,133.4
511,2017,38,1,110.6
511,2017,39,1,95.3
511,2017,40,1,125.1
511,2017,41,1,103.1
511,2017,42,1,89.5
511,2017,43,1,87.6
511,2017,44,1,122.8
511,2017,45,1,112
511,2017,46,1,94.6
511,2017,47,1,49
511,2017,48,1,47.6
511,2017,49,0,64.8
511,2017,50,0,14.9
511,2017,51,0,14.9
511,2017,52,0,0
511,2018,1,0,0
511,2018,2,0,0
511,2018,3,0,0
511,2018,4,0,0
511,2018,5,0,0
511,2018,6,0,0
511,2018,7,1,38.5
511,2018,8,1,112.5
511,2018,9,1,119.1
511,2018,10,1,133.1
511,2018,11,1,144.5
511,2018,12,1,137.7
511,2018,13,1,129.4
511,2018,14,1,117.2
511,2018,15,1,119.4
511,2018,16,1,105.7
511,2018,17,1,94
511,2018,18,1,89.2
511,2018,19,1,110.1
511,2018,20,1,100.9
511,2018,21,1,93.8
511,2018,22,0,56.9
511,2018,23,1,52.5
511,2018,24,1,98.4
511,2018,25,1,90.6
511,2018,26,1,91.4
511,2018,27,0,58.8
511,2018,28,1,29.4
511,2018,29,1,37.1
511,2018,30,1,32.8
511,2018,31,1,36.6
511,2018,32,1,58.1
511,2018,33,1,95.8
511,2018,34,1,95.7
511,2018,35,1,95.8
511,2018,36,0,59.7
511,2018,37,1,50
511,2018,38,1,93.1
511,2018,39,1,94.9
511,2018,40,1,100.4
511,2018,41,1,81.8
511,2018,42,0,55.1
511,2018,43,1,53.3
511,2018,44,1,110
511,2018,45,1,109.3
511,2018,46,1,107.6
511,2018,47,0,60.8
511,2018,48,0,22.4
511,2018,49,0,7.6
511,2018,50,0,0
511,2018,51,0,0
511,2018,52,0,0
512,2015,1,0,0
512,2015,2,0,0
512,2015,3,0,0
512,2015,4,0,0
512,2015,5,0,0
512,2015,6,0,0
512,2015,7,0,0
512,2015,8,0,0
512,2015,9,0,0
512,2015,10,1,55.8
512,2015,11,1,151.3
512,2015,12,1,147.2
512,2015,13,1,151.1
512,2015,14,0,87.3
512,2015,15,0,31.8
512,2015,16,0,11.9
512,2015,17,0,0
512,2015,18,1,55.8
512,2015,19,1,151.3
512,2015,20,1,147.2
512,2015,21,1,151.1
512,2015,22,0,87.3
512,2015,23,0,31.8
512,2015,24,0,11.9
512,2015,25,0,0
512,2015,26,0,0
512,2015,27,1,55.8
512,2015,28,1,151.3
512,2015,29,1,147.2
512,2015,30,1,151.1
512,2015,31,1,143.1
512,2015,32,1,183.1
512,2015,33,1,159.1
512,2015,34,1,151.1
512,2015,35,0,87.3
512,2015,36,0,31.8
512,2015,37,0,11.9
512,2015,38,0,0
512,2015,39,0,0
512,2015,40,1,55.8
512,2015,41,1,151.3
512,2015,42,1,147.2
512,2015,43,1,151.3
512,2015,44,1,108.3
512,2015,45,1,129.9
512,2015,46,1,176.8
512,2015,47,1,160.8
512,2015,48,0,130.8
512,2015,49,0,40.8
512,2015,50,0,20.5
512,2015,51,0,0
512,2015,52,0,0
512,2016,1,0,0
512,2016,2,0,0
512,2016,3,0,0
512,2016,4,0,0
512,2016,5,0,0
512,2016,6,0,0
512,2016,7,0,0
512,2016,8,0,0
512,2016,9,1,54.8
512,2016,10,1,146
512,2016,11,1,134.4
512,2016,12,1,129.5
512,2016,13,1,117.1
512,2016,14,1,160.2
512,2016,15,1,134.5
512,2016,16,1,123
512,2016,17,1,76.7
512,2016,18,1,100.3
512,2016,19,1,158.2
512,2016,20,1,129.9
512,2016,21,1,118
512,2016,22,0,60.2
512,2016,23,0,21.9
512,2016,24,0,7.1
512,2016,25,0,0
512,2016,26,0,0
512,2016,27,1,53.5
512,2016,28,1,142.8
512,2016,29,1,131.6
512,2016,30,1,126.5
512,2016,31,1,118.5
512,2016,32,1,167
512,2016,33,1,139.2
512,2016,34,1,126.5
512,2016,35,1,118.8
512,2016,36,1,167.5
512,2016,37,1,139.3
512,2016,38,1,126.8
512,2016,39,1,123
512,2016,40,1,177.9
512,2016,41,1,149.4
512,2016,42,1,137.4
512,2016,43,0,74.2
512,2016,44,1,84.8
512,2016,45,1,156.5
512,2016,46,1,136.1
512,2016,47,1,130.7
512,2016,48,0,68
512,2016,49,0,25.2
512,2016,50,0,8.1
512,2016,51,0,0
512,2016,52,0,0
512,2017,1,0,0
512,2017,2,0,0
512,2017,3,0,0
512,2017,4,0,0
512,2017,5,1,38
512,2017,6,1,109.5
512,2017,7,1,120.3
512,2017,8,1,129.6
512,2017,9,1,143.2
512,2017,10,1,197.5
512,2017,11,1,190
512,2017,12,1,179.8
512,2017,13,1,169.2
512,2017,14,1,193.9
512,2017,15,1,145
512,2017,16,1,119.2
512,2017,17,0,64.1
512,2017,18,1,89.3
512,2017,19,1,164.2
512,2017,20,1,141.7
512,2017,21,1,132.3
512,2017,22,0,68
512,2017,23,0,25
512,2017,24,0,8
512,2017,25,0,0
512,2017,26,0,0
512,2017,27,1,57.5
512,2017,28,1,151.8
512,2017,29,1,140.1
512,2017,30,1,141.2
512,2017,31,1,129.1
512,2017,32,1,176
512,2017,33,1,170.2
512,2017,34,1,194.3
512,2017,35,1,185.6
512,2017,36,1,233.4
512,2017,37,1,184.2
512,2017,38,1,152.8
512,2017,39,1,131
512,2017,40,1,170.5
512,2017,41,1,140.3
512,2017,42,1,122.6
512,2017,43,1,120.3
512,2017,44,1,168.8
512,2017,45,1,152.1
512,2017,46,1,128.1
512,2017,47,1,66.3
512,2017,48,1,62.9
512,2017,49,0,85.1
512,2017,50,0,19.5
512,2017,51,0,19.5
512,2017,52,0,0
512,2018,1,0,0
512,2018,2,0,0
512,2018,3,0,0
512,2018,4,0,0
512,2018,5,0,0
512,2018,6,0,0
512,2018,7,1,45.8
512,2018,8,1,133.8
512,2018,9,1,141.7
512,2018,10,1,158.3
512,2018,11,1,171
512,2018,12,1,161.8
512,2018,13,1,152.5
512,2018,14,1,138.2
512,2018,15,1,139.4
512,2018,16,1,123.8
512,2018,17,1,110.8
512,2018,18,1,104.8
512,2018,19,1,128.5
512,2018,20,1,118
512,2018,21,1,110.6
512,2018,22,0,67.3
512,2018,23,1,62.2
512,2018,24,1,116.7
512,2018,25,1,107.4
512,2018,26,1,108.5
512,2018,27,0,69.8
512,2018,28,1,35
512,2018,29,1,44.1
512,2018,30,1,38.9
512,2018,31,1,43.5
512,2018,32,1,68.5
512,2018,33,1,112.3
512,2018,34,1,111.7
512,2018,35,1,111.8
512,2018,36,0,70.4
512,2018,37,1,58.2
512,2018,38,1,107.8
512,2018,39,1,109.4
512,2018,40,1,116.6
512,2018,41,1,95.9
512,2018,42,0,64.9
512,2018,43,1,62
512,2018,44,1,127.3
512,2018,45,1,126
512,2018,46,1,124.4
512,2018,47,0,70.9
512,2018,48,0,26
512,2018,49,0,9
512,2018,50,0,0
512,2018,51,0,0
512,2018,52,0,0
513,2015,1,0,43.8
513,2015,2,0,21.9
513,2015,3,0,0
513,2015,4,1,51
513,2015,5,1,148.8
513,2015,6,1,161.8
513,2015,7,1,172.9
513,2015,8,0,121.8
513,2015,9,0,40.7
513,2015,10,1,84.8
513,2015,11,1,179
513,2015,12,1,176.8
513,2015,13,1,183.3
513,2015,14,1,159.8
513,2015,15,1,186.3
513,2015,16,1,175
513,2015,17,1,176
513,2015,18,1,196.9
513,2015,19,1,234.7
513,2015,20,1,213.1
513,2015,21,1,201.3
513,2015,22,0,122.6
513,2015,23,1,93.3
513,2015,24,1,164
513,2015,25,1,163.1
513,2015,26,1,178.4
513,2015,27,1,202.9
513,2015,28,1,238.7
513,2015,29,1,217.6
513,2015,30,1,205.3
513,2015,31,1,196.1
513,2015,32,1,238.8
513,2015,33,1,212.3
513,2015,34,1,203.3
513,2015,35,0,124
513,2015,36,1,95.1
513,2015,37,1,163.8
513,2015,38,1,158.9
513,2015,39,1,177
513,2015,40,1,202.4
513,2015,41,1,256.7
513,2015,42,1,238
513,2015,43,1,230.8
513,2015,44,1,172.8
513,2015,45,1,185.8
513,2015,46,1,255.7
513,2015,47,1,238.9
513,2015,48,1,212.4
513,2015,49,1,162.7
513,2015,50,1,232.2
513,2015,51,1,224.2
513,2015,52,1,246.9
513,2016,1,1,113.5
513,2016,2,1,162.8
513,2016,3,1,147.5
513,2016,4,1,167.1
513,2016,5,1,169.8
513,2016,6,1,171
513,2016,7,1,163.4
513,2016,8,1,157.7
513,2016,9,1,188
513,2016,10,1,250.1
513,2016,11,1,225.9
513,2016,12,1,211.1
513,2016,13,1,187.1
513,2016,14,1,213.6
513,2016,15,1,180.3
513,2016,16,1,162.5
513,2016,17,1,104.8
513,2016,18,1,125
513,2016,19,1,212.6
513,2016,20,1,205.1
513,2016,21,1,207.6
513,2016,22,1,173.6
513,2016,23,1,175.7
513,2016,24,1,193.3
513,2016,25,1,184.6
513,2016,26,1,191
513,2016,27,1,223.7
513,2016,28,1,265.3
513,2016,29,1,240.4
513,2016,30,1,220.2
513,2016,31,1,200.6
513,2016,32,1,231
513,2016,33,1,195
513,2016,34,1,175.2
513,2016,35,1,164.9
513,2016,36,1,213.6
513,2016,37,1,181.7
513,2016,38,1,166.5
513,2016,39,1,161.2
513,2016,40,1,218.4
513,2016,41,1,186.6
513,2016,42,1,172.7
513,2016,43,0,97.8
513,2016,44,1,103.9
513,2016,45,1,191.3
513,2016,46,1,179.8
513,2016,47,1,198.3
513,2016,48,1,175
513,2016,49,1,211.6
513,2016,50,1,208.9
513,2016,51,1,215.1
513,2016,52,1,168.6
513,2017,1,1,114.9
513,2017,2,1,140.6
513,2017,3,1,122.6
513,2017,4,1,112.7
513,2017,5,1,138.2
513,2017,6,1,188.1
513,2017,7,1,191.9
513,2017,8,1,193.9
513,2017,9,1,229.3
513,2017,10,1,336.9
513,2017,11,1,334.5
513,2017,12,1,328.2
513,2017,13,1,298.6
513,2017,14,1,303
513,2017,15,1,228.2
513,2017,16,1,184.7
513,2017,17,1,103.6
513,2017,18,1,150.7
513,2017,19,1,296.5
513,2017,20,1,273.7
513,2017,21,1,271.5
513,2017,22,1,174
513,2017,23,1,155.6
513,2017,24,1,231.3
513,2017,25,1,223.3
513,2017,26,1,235.6
513,2017,27,1,258.5
513,2017,28,1,324.2
513,2017,29,1,287.7
513,2017,30,1,274
513,2017,31,1,244.8
513,2017,32,1,283.2
513,2017,33,1,268.6
513,2017,34,1,295.4
513,2017,35,1,281.4
513,2017,36,1,343.7
513,2017,37,1,274.7
513,2017,38,1,231
513,2017,39,1,211
513,2017,40,1,285.1
513,2017,41,1,248.6
513,2017,42,1,229.3
513,2017,43,1,221.7
513,2017,44,1,289.2
513,2017,45,1,283.4
513,2017,46,1,253.2
513,2017,47,1,173.4
513,2017,48,1,152.4
513,2017,49,1,182.2
513,2017,50,1,145.6
513,2017,51,1,144.9
513,2017,52,0,98.6
513,2018,1,0,45.2
513,2018,2,1,56.7
513,2018,3,1,112.1
513,2018,4,1,115.4
513,2018,5,1,114.6
513,2018,6,1,96.4
513,2018,7,1,137.2
513,2018,8,1,229.7
513,2018,9,1,230
513,2018,10,1,242
513,2018,11,1,258.3
513,2018,12,1,245.9
513,2018,13,1,233.5
513,2018,14,1,218.6
513,2018,15,1,223.8
513,2018,16,1,203.9
513,2018,17,1,182.9
513,2018,18,1,188.4
513,2018,19,1,253.8
513,2018,20,1,243.9
513,2018,21,1,238.5
513,2018,22,0,157.9
513,2018,23,1,131.9
513,2018,24,1,238.2
513,2018,25,1,225.1
513,2018,26,1,236
513,2018,27,0,160.9
513,2018,28,1,110.4
513,2018,29,1,179.3
513,2018,30,1,163.1
513,2018,31,1,170.6
513,2018,32,1,192.1
513,2018,33,1,250.2
513,2018,34,1,250
513,2018,35,1,251.7
513,2018,36,0,168.2
513,2018,37,1,131.7
513,2018,38,1,231.1
513,2018,39,1,235.1
513,2018,40,1,254
513,2018,41,1,217.4
513,2018,42,0,152.9
513,2018,43,1,131.2
513,2018,44,1,257.3
513,2018,45,1,257.7
513,2018,46,1,264.5
513,2018,47,0,163
513,2018,48,1,98.7
513,2018,49,1,130.3
513,2018,50,1,106.6
513,2018,51,1,103.9
513,2018,52,0,70.7
516,2015,1,0,50.9
516,2015,2,0,25.1
516,2015,3,0,0
516,2015,4,1,46
516,2015,5,1,138
516,2015,6,1,161
516,2015,7,1,184
516,2015,8,0,138
516,2015,9,0,46
516,2015,10,1,85.5
516,2015,11,1,169.8
516,2015,12,1,165.6
516,2015,13,1,170
516,2015,14,1,144.3
516,2015,15,1,173.8
516,2015,16,1,174.4
516,2015,17,1,184
516,2015,18,1,200.5
516,2015,19,1,215.8
516,2015,20,1,188.6
516,2015,21,1,170
516,2015,22,0,98.3
516,2015,23,1,81.8
516,2015,24,1,151.4
516,2015,25,1,161
516,2015,26,1,184
516,2015,27,1,200.5
516,2015,28,1,215.8
516,2015,29,1,188.6
516,2015,30,1,170
516,2015,31,1,160.8
516,2015,32,1,205.6
516,2015,33,1,179
516,2015,34,1,170
516,2015,35,1,130.8
516,2015,36,1,146.8
516,2015,37,1,167.7
516,2015,38,1,177.3
516,2015,39,1,184
516,2015,40,1,217
516,2015,41,1,265.3
516,2015,42,1,246
516,2015,43,1,235.4
516,2015,44,1,170.6
516,2015,45,1,178.6
516,2015,46,1,256.1
516,2015,47,1,238.1
516,2015,48,1,212.1
516,2015,49,1,156.9
516,2015,50,1,226
516,2015,51,1,225.7
516,2015,52,1,248.2
516,2016,1,0,102
516,2016,2,0,41
516,2016,3,0,10
516,2016,4,1,64.8
516,2016,5,1,194.3
516,2016,6,1,226.7
516,2016,7,1,259.1
516,2016,8,0,194.3
516,2016,9,1,142.8
516,2016,10,1,245.9
516,2016,11,1,208.5
516,2016,12,1,210.8
516,2016,13,1,180.6
516,2016,14,1,196.3
516,2016,15,1,159.3
516,2016,16,1,138.3
516,2016,17,1,86
516,2016,18,1,112.6
516,2016,19,1,193.9
516,2016,20,1,194.9
516,2016,21,1,195.2
516,2016,22,1,171.4
516,2016,23,1,174.3
516,2016,24,1,171.3
516,2016,25,1,174.1
516,2016,26,1,190.4
516,2016,27,1,223.1
516,2016,28,1,212
516,2016,29,1,177.7
516,2016,30,1,141.9
516,2016,31,1,133.2
516,2016,32,1,187.5
516,2016,33,1,156.4
516,2016,34,1,141.9
516,2016,35,1,133.7
516,2016,36,1,188.5
516,2016,37,1,156.7
516,2016,38,1,142.4
516,2016,39,1,138.5
516,2016,40,1,199.9
516,2016,41,1,167.2
516,2016,42,1,153.7
516,2016,43,0,82.5
516,2016,44,1,94.9
516,2016,45,1,176
516,2016,46,1,165.8
516,2016,47,1,183.6
516,2016,48,1,176.7
516,2016,49,1,259.6
516,2016,50,1,274.9
516,2016,51,1,297.8
516,2016,52,1,238.1
516,2017,1,0,102.3
516,2017,2,0,44.3
516,2017,3,0,6.9
516,2017,4,0,75.3
516,2017,5,1,188.8
516,2017,6,1,147.9
516,2017,7,1,158.7
516,2017,8,1,130.5
516,2017,9,1,157.7
516,2017,10,1,238.9
516,2017,11,1,237.6
516,2017,12,1,233.7
516,2017,13,1,209.7
516,2017,14,1,208.6
516,2017,15,1,152.7
516,2017,16,1,120.3
516,2017,17,0,64.8
516,2017,18,1,105
516,2017,19,1,210.6
516,2017,20,1,195.2
516,2017,21,1,193.1
516,2017,22,1,128.2
